dataset,sequence_index,campaign_run_count,sequence_fraction,prefix,model,precision,profile,batch,state_running_ts,state_done_ts,state_runner_duration_s,log_wall_span_s,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,max_gpu_or_tj_temp_C,predecessor_prefix,predecessor_model,predecessor_precision,predecessor_profile,predecessor_batch,predecessor_state_done_ts,predecessor_state_runner_duration_s,predecessor_log_wall_span_s,predecessor_max_gpu_or_tj_temp_C,predecessor_log_end_gpu_or_tj_temp_C,state_event_gap_s,predecessor_is_fp64,predecessor_in_duration_upper_quartile,successor_start_minus_predecessor_end_temp_C,configuration_id,adjusted_residual__forward_throughput,adjusted_residual__logged_energy_per_evaluated_image,adjusted_residual__logged_window_throughput,adjusted_residual__average_input_power,adjusted_residual__logged_duration,adjusted_residual__start_temperature,adjusted_residual__maximum_temperature
Clone1,51,126,0.4,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16,1783331833.3548608,1783333343.8007958,1510.435,1507.0,38.562,43.187,44.625,mobilenet_v2_fp16_slow_BS4,mobilenet_v2,fp16,slow,4.0,1783331833.3544078,1594.334,1591.0,40.031,38.843,0.00045299530029296875,False,False,-0.2810000000000059,resnet50|fp32|B16|medium,0.0029839187444808957,0.0024511454488075346,0.002549896987441791,0.005001042436249881,-0.002549896987442679,-0.8909722222222314,0.4445476190476114
Clone1,52,126,0.408,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1,1783333343.801772,1783335492.4469156,2148.632,2144.0,42.875,39.656,43.187,resnet50_fp32_medium_BS16,resnet50,fp32,medium,16.0,1783333343.8007958,1510.435,1507.0,44.625,43.187,0.0009763240814208984,False,False,-0.3119999999999976,mobilenet_v2|fp32|B1|medium,-0.02238267120001103,0.0221648885759248,-0.030022096084933114,-0.007857207509007536,0.030022096084931782,1.5780277777777698,1.2778809523809471
Clone1,53,126,0.416,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,slow,8,1783335492.4474375,1783336802.5935757,1310.137,1307.0,39.781,39.437,40.187,mobilenet_v2_fp32_medium_BS1,mobilenet_v2,fp32,medium,1.0,1783335492.4469156,2148.632,2144.0,43.187,39.656,0.0005218982696533203,False,False,0.125,mobilenet_v2|fp16|B8|slow,-0.0027978980382528107,0.001056465329333789,-0.006948048787941197,-0.005891583458607519,0.0069480487879403086,-0.72430555555556,-0.8474523809523831
Clone1,54,126,0.424,resnet50_fp32_fast_BS32,resnet50,fp32,fast,32,1783336802.5945113,1783338926.8217046,2124.208,2121.0,39.312,41.406,42.281,mobilenet_v2_fp16_slow_BS8,mobilenet_v2,fp16,slow,8.0,1783336802.5935757,1310.137,1307.0,40.187,39.437,0.0009355545043945312,False,False,-0.125,,,,,,,,
Clone1,55,126,0.432,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64,1783338926.822928,1783344771.3339212,5844.469,5840.0,41.218,39.656,41.437,resnet50_fp32_fast_BS32,resnet50,fp32,fast,32.0,1783338926.8217046,2124.208,2121.0,42.281,41.406,0.0012233257293701172,False,False,-0.18799999999999528,mobilenet_v2|fp64|B64|slow,-0.002980447155642718,-0.0013609399362247698,-0.0018503985441906678,-0.0032113384804151046,0.0018503985441880033,1.588027777777775,1.3818809523809463
Clone1,56,126,0.44,resnet50_fp64_fast_BS128,resnet50,fp64,fast,128,1783344771.3348427,1783392776.8708415,48005.232,48000.0,39.437,37.031,40.593,mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64.0,1783344771.3339212,5844.469,5840.0,41.437,39.656,0.0009214878082275391,True,True,-0.2190000000000012,,,,,,,,
Clone1,57,126,0.448,mobilenet_v2_fp32_fast_BS128,mobilenet_v2,fp32,fast,128,1783392776.8724,1783394217.3236728,1440.423,1437.0,37.375,38.031,39.875,resnet50_fp64_fast_BS128,resnet50,fp64,fast,128.0,1783392776.8708415,48005.232,48000.0,40.593,37.031,0.001558542251586914,True,True,0.3440000000000012,,,,,,,,
Clone1,58,126,0.456,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,medium,32,1783394217.3474488,1783395122.594303,905.24,902.0,38.062,38.312,39.562,mobilenet_v2_fp32_fast_BS128,mobilenet_v2,fp32,fast,128.0,1783394217.3236728,1440.423,1437.0,39.875,38.031,0.02377605438232422,False,False,0.030999999999998806,mobilenet_v2|fp16|B32|medium,0.002844395738767602,0.01337511272258618,-0.02648073354912306,-0.01310562082653699,0.02648073354912217,-1.7973055555555604,-2.003785714285719
Clone1,59,126,0.464,resnet50_fp16_slow_BS128,resnet50,fp16,slow,128,1783395122.5947464,1783396602.619764,1480.014,1477.0,37.906,38.0,40.281,mobilenet_v2_fp16_medium_BS32,mobilenet_v2,fp16,medium,32.0,1783395122.594303,905.24,902.0,39.562,38.312,0.00044345855712890625,False,False,-0.4059999999999988,resnet50|fp16|B128|slow,-0.0028208646605127896,-0.0031894706692551233,-0.0007259373764036958,-0.003915408045658042,0.0007259373764023636,-0.9323055555555655,-0.9304523809523886
Clone1,60,126,0.472,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128,1783396602.6206872,1783398001.7680254,1399.136,1395.0,37.875,41.218,45.656,resnet50_fp16_slow_BS128,resnet50,fp16,slow,128.0,1783396602.619764,1480.014,1477.0,40.281,38.0,0.00092315673828125,False,False,-0.125,resnet50|fp32|B128|medium,0.0017561677285291566,0.00770817267681323,-0.01147930344717718,-0.0037711307703631736,0.011479303447175404,-1.2033055555555663,-0.8991190476190525
Clone1,61,126,0.48,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,fast,64,1783398001.7689786,1783401104.3224106,3102.522,3099.0,40.968,39.281,41.156,resnet50_fp32_medium_BS128,resnet50,fp32,medium,128.0,1783398001.7680254,1399.136,1395.0,45.656,41.218,0.0009531974792480469,False,False,-0.25,,,,,,,,
Clone1,62,126,0.488,resnet50_fp16_fast_BS32,resnet50,fp16,fast,32,1783401104.3234303,1783402047.369663,943.042,939.0,38.343,40.062,41.218,mobilenet_v2_fp64_fast_BS64,mobilenet_v2,fp64,fast,64.0,1783401104.3224106,3102.522,3099.0,41.156,39.281,0.0010197162628173828,True,False,-0.9379999999999953,,,,,,,,
Clone1,63,126,0.496,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8,1783402047.370314,1783403011.23886,963.864,961.0,39.562,37.75,39.812,resnet50_fp16_fast_BS32,resnet50,fp16,fast,32.0,1783402047.369663,943.042,939.0,41.218,40.062,0.0006508827209472656,False,False,-0.5,mobilenet_v2|fp16|B8|medium,0.00250607789588031,-0.001195220567219324,-0.0022696508216260014,-0.0034648713888458804,0.0022696508216251132,0.4423611111111043,-0.3264523809523894
Clone1,64,126,0.504,resnet50_fp32_fast_BS64,resnet50,fp32,fast,64,1783403011.2392018,1783404312.4513066,1301.183,1298.0,37.812,41.937,43.812,mobilenet_v2_fp16_medium_BS8,mobilenet_v2,fp16,medium,8.0,1783403011.23886,963.864,961.0,39.812,37.75,0.0003418922424316406,False,False,0.06199999999999761,,,,,,,,
Clone1,65,126,0.512,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1,1783404312.4621196,1783406556.0801678,2243.609,2241.0,41.656,38.437,41.843,resnet50_fp32_fast_BS64,resnet50,fp32,fast,64.0,1783404312.4513066,1301.183,1298.0,43.812,41.937,0.010812997817993164,False,False,-0.2809999999999988,,,,,,,,
Clone1,66,126,0.52,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4,1783406556.0806496,1783408075.3495572,1519.261,1516.0,38.062,43.343,44.781,mobilenet_v2_fp16_fast_BS1,mobilenet_v2,fp16,fast,1.0,1783406556.0801678,2243.609,2241.0,41.843,38.437,0.0004818439483642578,False,False,-0.375,,,,,,,,
Clone1,67,126,0.528,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4,1783408075.350417,1783410672.047402,2596.68,2593.0,42.75,41.062,43.062,resnet50_fp32_fast_BS4,resnet50,fp32,fast,4.0,1783408075.3495572,1519.261,1516.0,44.781,43.343,0.0008597373962402344,False,False,-0.5930000000000035,resnet50|fp32|B4|slow,-0.0031196839063225568,0.0042579956670413255,-0.0015648514862296459,0.0026931441808117906,0.0015648514862292018,1.1300277777777694,0.4652142857142749
Clone1,68,126,0.536,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16,1783410672.0483,1783411929.5515783,1257.494,1254.0,40.968,40.25,41.062,resnet50_fp32_slow_BS4,resnet50,fp32,slow,4.0,1783410672.047402,2596.68,2593.0,43.062,41.062,0.0008981227874755859,False,False,-0.09399999999999409,mobilenet_v2|fp16|B16|slow,-0.002336274931786342,0.0010907034446993036,-0.0018154917470689647,-0.0007247883023697721,0.0018154917470676324,1.4423611111111043,1.0382142857142753
Clone1,69,126,0.544,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32,1783411929.5524518,1783412922.7320917,993.175,990.0,40.0,42.406,43.218,mobilenet_v2_fp16_slow_BS16,mobilenet_v2,fp16,slow,16.0,1783411929.5515783,1257.494,1254.0,41.062,40.25,0.000873565673828125,False,False,-0.25,resnet50|fp16|B32|medium,-0.0003014238630036914,-0.007189902374196477,0.024567707206767597,0.01737780483257123,-0.02456770720676893,0.9426944444444345,0.9442142857142812
Clone1,70,126,0.552,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8,1783412922.73271,1783418873.441605,5950.671,5947.0,41.968,39.781,42.25,resnet50_fp16_medium_BS32,resnet50,fp16,medium,32.0,1783412922.7320917,993.175,990.0,43.218,42.406,0.0006182193756103516,False,False,-0.4379999999999953,mobilenet_v2|fp64|B8|slow,-0.0027971602415797214,3.265489171810909e-05,-6.434268788346742e-05,-3.1687796165247306e-05,6.43426878843556e-05,1.2860277777777682,1.4135476190476126
Clone1,71,126,0.56,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16,1783418873.4421911,1783421069.6731396,2196.216,2193.0,39.781,42.5,43.187,mobilenet_v2_fp64_slow_BS8,mobilenet_v2,fp64,slow,8.0,1783418873.441605,5950.671,5947.0,42.25,39.781,0.0005860328674316406,True,True,0.0,resnet50|fp32|B16|slow,-0.0015780371829294815,0.004347114839184596,0.00019245802315870364,0.004539572862343411,-0.00019245802315825955,-0.6409722222222314,0.5382142857142753
Clone1,72,126,0.568,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16,1783421069.674148,1783424055.240453,2985.554,2982.0,42.0,41.593,42.531,resnet50_fp32_slow_BS16,resnet50,fp32,slow,16.0,1783421069.6731396,2196.216,2193.0,43.187,42.5,0.0010085105895996094,False,False,-0.5,mobilenet_v2|fp64|B16|medium,0.0011918480087595995,-0.0035853282436238976,0.015331658427867545,0.011746330184244647,-0.015331658427868433,1.4633611111111051,1.0905476190476122
Clone1,73,126,0.576,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4,1783424055.2412496,1783470484.974459,46429.438,46424.0,41.25,37.093,41.656,mobilenet_v2_fp64_medium_BS16,mobilenet_v2,fp64,medium,16.0,1783424055.240453,2985.554,2982.0,42.531,41.593,0.0007965564727783203,True,False,-0.3430000000000035,resnet50|fp64|B4|slow,-0.002809237925754271,-0.0037249278831331667,-0.0019278996980287566,-0.005652827581161812,0.0019278996980292007,1.3386944444444353,0.6425476190476118
Clone1,74,126,0.584,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,medium,64,1783470484.975716,1783471310.367538,825.388,822.0,37.031,38.468,39.375,resnet50_fp64_slow_BS4,resnet50,fp64,slow,4.0,1783470484.974459,46429.438,46424.0,41.656,37.093,0.001257181167602539,True,True,-0.06200000000000472,mobilenet_v2|fp16|B64|medium,0.0011017540369993029,0.000980702453204585,-0.006186646217686054,-0.00520594376448158,0.0061866462176851655,-3.328305555555559,-3.0967857142857227
Clone1,75,126,0.592,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8,1783471310.3683372,1783494129.216174,22818.762,22815.0,38.375,38.343,39.812,mobilenet_v2_fp16_medium_BS64,mobilenet_v2,fp16,medium,64.0,1783471310.367538,825.388,822.0,39.375,38.468,0.0007991790771484375,False,False,-0.09300000000000352,resnet50|fp64|B8|medium,-0.00023389757026226476,-0.0025222036831330508,0.0036487398233071566,0.001126536140174439,-0.003648739823308489,-0.8283055555555663,-1.0244523809523898
Clone1,76,126,0.6,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64,1783494129.2165518,1783495622.3117368,1493.079,1490.0,38.25,37.593,39.343,resnet50_fp64_medium_BS8,resnet50,fp64,medium,8.0,1783494129.216174,22818.762,22815.0,39.812,38.343,0.00037789344787597656,True,True,-0.09300000000000352,resnet50|fp16|B64|slow,-0.003062042815951571,-0.002337159538858713,-0.0036465355746404526,-0.005983695113499499,0.0036465355746404526,-0.4739722222222298,-1.2014523809523823
Clone1,77,126,0.608,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64,1783495622.3128817,1783497051.6148486,1429.292,1426.0,37.437,37.437,38.875,resnet50_fp16_slow_BS64,resnet50,fp16,slow,64.0,1783495622.3117368,1493.079,1490.0,39.343,37.593,0.0011448860168457031,False,False,-0.1560000000000059,mobilenet_v2|fp32|B64|slow,-0.0023062597381473537,-0.005734317027712987,-0.001148385537743657,-0.006882702565456311,0.001148385537743657,-0.4743055555555671,-0.7427857142857235
Clone1,78,126,0.616,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8,1783497051.6157367,1783498179.0353248,1127.415,1124.0,37.5,38.75,39.906,mobilenet_v2_fp32_slow_BS64,mobilenet_v2,fp32,slow,64.0,1783497051.6148486,1429.292,1426.0,38.875,37.437,0.0008881092071533203,False,False,0.06300000000000239,resnet50|fp16|B8|medium,0.017701939770421227,-0.017327237550446184,0.02720837949642707,0.009881141945981442,-0.027208379496428847,-1.0259722222222294,-0.8784523809523819
Clone1,79,126,0.624,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16,1783498179.0356295,1783499190.2960794,1011.256,1008.0,38.531,38.812,40.281,resnet50_fp16_medium_BS8,resnet50,fp16,medium,8.0,1783498179.0353248,1127.415,1124.0,39.906,38.75,0.0003046989440917969,False,False,-0.2190000000000012,resnet50|fp16|B16|medium,0.019116724745855684,-0.037164416966861125,0.051596913035336645,0.014432496068475853,-0.05159691303533798,-0.3906388888889012,-1.1804523809523886
Clone1,80,126,0.632,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64,1783499190.2964463,1783501318.976469,2128.666,2125.0,38.718,38.593,40.531,resnet50_fp16_medium_BS16,resnet50,fp16,medium,16.0,1783499190.2960794,1011.256,1008.0,40.281,38.812,0.0003669261932373047,False,False,-0.09399999999999409,resnet50|fp32|B64|slow,-0.0029028023560688787,-0.004348741828002267,0.0005825225495508235,-0.0037662192784511106,-0.0005825225495525999,-0.6933055555555612,-1.2951190476190533
Clone1,81,126,0.64,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,1783501318.9775136,1783502297.0364895,978.054,974.0,38.812,39.031,42.468,resnet50_fp32_slow_BS64,resnet50,fp32,slow,64.0,1783501318.976469,2128.666,2125.0,40.531,38.593,0.0010445117950439453,False,False,0.2189999999999941,resnet50|fp16|B128|medium,0.001388880331020026,-0.0025276813617977067,0.004729691696419902,0.0022020103346225284,-0.004729691696420346,-0.23463888888890239,-0.7017857142857125
Clone1,82,126,0.648,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8,1783502297.0372946,1783503134.6612082,837.619,834.0,38.843,38.531,39.687,resnet50_fp16_medium_BS128,resnet50,fp16,medium,128.0,1783502297.0364895,978.054,974.0,42.468,39.031,0.0008051395416259766,False,False,-0.18799999999999528,,,,,,,,
Clone1,83,126,0.656,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,fast,32,1783503134.6615405,1783504031.161053,896.494,894.0,38.5,39.75,40.656,mobilenet_v2_fp16_fast_BS8,mobilenet_v2,fp16,fast,8.0,1783503134.6612082,837.619,834.0,39.687,38.531,0.0003323554992675781,False,False,-0.030999999999998806,,,,,,,,
Clone1,84,126,0.664,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16,1783504031.1616602,1783504988.257753,957.09,954.0,39.312,40.406,41.031,mobilenet_v2_fp32_fast_BS32,mobilenet_v2,fp32,fast,32.0,1783504031.161053,896.494,894.0,40.656,39.75,0.0006072521209716797,False,False,-0.4380000000000024,,,,,,,,
Clone1,85,126,0.672,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4,1783504988.2585804,1783506040.1297016,1051.866,1049.0,40.093,38.718,40.406,resnet50_fp16_fast_BS16,resnet50,fp16,fast,16.0,1783504988.257753,957.09,954.0,41.031,40.406,0.0008275508880615234,False,False,-0.3129999999999953,,,,,,,,
Clone1,86,126,0.68,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64,1783506040.13031,1783553003.76833,46963.337,46958.0,38.406,37.375,39.0,mobilenet_v2_fp16_fast_BS4,mobilenet_v2,fp16,fast,4.0,1783506040.1297016,1051.866,1049.0,40.406,38.718,0.0006084442138671875,False,False,-0.3120000000000047,resnet50|fp64|B64|slow,-0.0028261261514659353,-0.0027238494477342945,-0.002064472935837447,-0.004788322383571408,0.0020644729358361147,-0.4949722222222306,-1.0031190476190517
Clone1,87,126,0.688,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4,1783553003.770039,1783599452.8345385,46448.781,46443.0,36.625,37.593,38.437,resnet50_fp64_slow_BS64,resnet50,fp64,slow,64.0,1783553003.76833,46963.337,46958.0,39.0,37.375,0.001708984375,True,True,-0.75,,,,,,,,
Clone1,88,126,0.696,resnet50_fp16_medium_BS4,resnet50,fp16,medium,4,1783599452.8356063,1783600760.58833,1307.744,1304.0,37.875,40.281,41.031,resnet50_fp64_fast_BS4,resnet50,fp64,fast,4.0,1783599452.8345385,46448.781,46443.0,38.437,37.593,0.0010678768157958984,True,True,0.2819999999999965,resnet50|fp16|B4|medium,-0.0009608396278837361,-0.009738686232736327,0.003498149225479086,-0.00624053700725713,-0.0034981492254786417,-4.380305555555559,-4.378452380952382
Clone1,89,126,0.704,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64,1783600760.5886705,1783601555.381878,794.789,792.0,40.5,40.187,41.781,resnet50_fp16_medium_BS4,resnet50,fp16,medium,4.0,1783600760.58833,1307.744,1304.0,41.031,40.281,0.00034046173095703125,False,False,0.2190000000000012,,,,,,,,
Clone1,90,126,0.712,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128,1783601555.38292,1783651032.4677756,49476.763,49470.0,40.125,36.25,40.125,mobilenet_v2_fp16_fast_BS64,mobilenet_v2,fp16,fast,64.0,1783601555.381878,794.789,792.0,41.781,40.187,0.0010421276092529297,False,False,-0.06199999999999761,resnet50|fp64|B128|slow,-0.026220364721977862,0.0223879437447575,-0.03134297617081305,-0.008955032426054998,0.031342976170811276,-0.057305555555558385,-0.8261190476190521
Clone1,91,126,0.72,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1,1783651032.4692044,1783654759.6948028,3727.202,3723.0,36.125,36.343,37.156,resnet50_fp64_slow_BS128,resnet50,fp64,slow,128.0,1783651032.4677756,49476.763,49470.0,40.125,36.25,0.001428842544555664,True,True,-0.125,resnet50|fp16|B1|slow,-0.041897382872317035,0.02102601800426307,-0.03277613186168837,-0.011750113857425193,0.03277613186168704,-2.0259722222222294,-1.5451190476190533
Clone1,92,126,0.728,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8,1783654759.6958685,1783660732.229262,5972.496,5969.0,36.218,36.031,36.718,resnet50_fp16_slow_BS1,resnet50,fp16,slow,1.0,1783654759.6948028,3727.202,3723.0,37.156,36.343,0.0010657310485839844,False,False,-0.125,,,,,,,,
Clone1,93,126,0.736,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,fast,128,1783660732.2306323,1783661962.396793,1230.156,1227.0,36.218,36.687,37.625,mobilenet_v2_fp64_fast_BS8,mobilenet_v2,fp64,fast,8.0,1783660732.229262,5972.496,5969.0,36.718,36.031,0.0013701915740966797,True,True,0.18700000000000472,,,,,,,,
Clone1,94,126,0.744,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4,1783661962.397647,1783685765.7040124,23803.2,23799.0,36.5,41.031,42.906,mobilenet_v2_fp16_fast_BS128,mobilenet_v2,fp16,fast,128.0,1783661962.396793,1230.156,1227.0,37.625,36.687,0.0008540153503417969,False,False,-0.1869999999999976,resnet50|fp64|B4|medium,-0.00038867680341869715,0.0055165316346382776,-0.008058446648971707,-0.002541915014333318,0.008058446648969486,-3.5259722222222294,-0.034452380952387784
Clone1,95,126,0.752,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1,1783685765.7049625,1783688758.958353,2993.24,2991.0,40.937,41.812,42.718,resnet50_fp64_medium_BS4,resnet50,fp64,medium,4.0,1783685765.7040124,23803.2,23799.0,42.906,41.031,0.0009500980377197266,True,True,-0.0940000000000012,,,,,,,,
Clone1,96,126,0.76,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32,1783688758.9590857,1783690085.1170516,1326.152,1322.0,41.312,44.625,46.281,mobilenet_v2_fp64_fast_BS1,mobilenet_v2,fp64,fast,1.0,1783688758.958353,2993.24,2991.0,42.718,41.812,0.0007326602935791016,True,False,-0.5,resnet50|fp32|B32|medium,0.006182000954789046,-0.0014585905515084319,0.02048012625230733,0.019021535700799008,-0.020480126252309105,1.0050277777777694,0.4548809523809467
Clone1,97,126,0.768,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4,1783690085.1179938,1783691073.3624923,988.239,985.0,44.093,42.437,44.468,resnet50_fp32_medium_BS32,resnet50,fp32,medium,32.0,1783690085.1170516,1326.152,1322.0,46.281,44.625,0.000942230224609375,False,False,-0.5319999999999965,,,,,,,,
Clone1,98,126,0.776,resnet50_fp16_fast_BS64,resnet50,fp16,fast,64,1783691073.3631463,1783692027.294532,953.925,951.0,41.937,42.843,44.531,mobilenet_v2_fp32_fast_BS4,mobilenet_v2,fp32,fast,4.0,1783691073.3624923,988.239,985.0,44.468,42.437,0.0006539821624755859,False,False,-0.5,,,,,,,,
Clone1,99,126,0.784,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,medium,128,1783692027.295174,1783695342.5943148,3315.237,3311.0,42.406,41.0,42.718,resnet50_fp16_fast_BS64,resnet50,fp16,fast,64.0,1783692027.294532,953.925,951.0,44.531,42.843,0.0006418228149414062,False,False,-0.4370000000000047,mobilenet_v2|fp64|B128|medium,0.002706359943714709,-0.009203787062039614,0.014401349983176104,0.0051975629211373775,-0.01440134998317788,1.5673611111111043,0.25654761904761614
Clone1,100,126,0.792,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1,1783695342.6016576,1783697442.7510786,2100.128,2096.0,40.687,44.656,45.968,mobilenet_v2_fp64_medium_BS128,mobilenet_v2,fp64,medium,128.0,1783695342.5943148,3315.237,3311.0,42.718,41.0,0.007342815399169922,True,False,-0.3130000000000024,,,,,,,,
Clone1,101,126,0.8,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32,1783697442.761864,1783698678.9682517,1236.198,1233.0,44.281,40.343,44.281,resnet50_fp32_fast_BS1,resnet50,fp32,fast,1.0,1783697442.7510786,2100.128,2096.0,45.968,44.656,0.010785341262817383,False,False,-0.375,mobilenet_v2|fp16|B32|slow,-0.0018341324382324942,0.0048324412426187235,-0.008876267135507376,-0.004043825892888098,0.008876267135506488,3.171694444444441,2.5695476190476114
Clone1,102,126,0.808,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4,1783698678.968719,1783699887.9858034,1209.011,1206.0,39.812,41.218,41.843,mobilenet_v2_fp16_slow_BS32,mobilenet_v2,fp16,slow,32.0,1783698678.9682517,1236.198,1233.0,44.281,40.343,0.0004673004150390625,False,False,-0.5310000000000059,mobilenet_v2|fp32|B4|medium,0.00414649145528756,-0.008011701732741794,0.010427541861111944,0.0024158401283709274,-0.010427541861112388,-0.7553055555555659,-0.09745238095238307
Clone1,103,126,0.816,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16,1783699887.986441,1783700677.5662694,789.576,786.0,41.031,41.593,42.25,mobilenet_v2_fp32_medium_BS4,mobilenet_v2,fp32,medium,4.0,1783699887.9858034,1209.011,1206.0,41.843,41.218,0.0006375312805175781,False,False,-0.18700000000000472,,,,,,,,
Clone1,104,126,0.824,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1,1783700677.5666196,1783703680.680153,3003.101,3001.0,41.375,41.531,42.468,mobilenet_v2_fp16_fast_BS16,mobilenet_v2,fp16,fast,16.0,1783700677.5662694,789.576,786.0,42.25,41.593,0.0003502368927001953,False,False,-0.21800000000000352,mobilenet_v2|fp64|B1|medium,0.00048964419668307,-0.0044166439431753135,0.01067420683241238,0.0062575628892374,-0.010674206832415933,-0.05730555555556549,-0.07678571428571246
Clone1,105,126,0.832,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4,1783703680.6807992,1783704756.787292,1076.101,1073.0,41.062,40.343,41.343,mobilenet_v2_fp64_medium_BS1,mobilenet_v2,fp64,medium,1.0,1783703680.680153,3003.101,3001.0,42.468,41.531,0.0006463527679443359,True,False,-0.4690000000000012,mobilenet_v2|fp16|B4|medium,0.019381410662376197,-0.0008965416794796122,0.0022552483437334736,0.0013587066642535284,-0.002255248343734806,0.9110277777777682,0.6835476190476157
Clone1,106,126,0.84,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4,1783704756.7879813,1783706373.5448728,1616.746,1613.0,40.187,40.312,40.843,mobilenet_v2_fp16_medium_BS4,mobilenet_v2,fp16,medium,4.0,1783704756.787292,1076.101,1073.0,41.343,40.343,0.0006892681121826172,False,False,-0.1560000000000059,mobilenet_v2|fp32|B4|slow,-0.003968043850655967,0.0042286233799683215,-0.007282349076633832,-0.003053725696664955,0.007282349076633388,0.807027777777769,0.42354761904761773
Clone1,107,126,0.848,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128,1783706373.545355,1783707610.1823938,1236.628,1234.0,40.125,39.718,41.5,mobilenet_v2_fp32_slow_BS4,mobilenet_v2,fp32,slow,4.0,1783706373.5448728,1616.746,1613.0,40.843,40.312,0.00048232078552246094,False,False,-0.1869999999999976,mobilenet_v2|fp16|B128|slow,-0.0024735484000650843,0.00232788935780881,-0.005057165478688397,-0.0027292761208785876,0.005057165478687509,1.234361111111106,0.7988809523809479
Clone1,108,126,0.856,mobilenet_v2_fp32_fast_BS1,mobilenet_v2,fp32,fast,1,1783707610.1832848,1783710616.1443963,3005.942,3003.0,39.625,39.343,40.093,mobilenet_v2_fp16_slow_BS128,mobilenet_v2,fp16,slow,128.0,1783707610.1823938,1236.628,1234.0,41.5,39.718,0.0008909702301025391,False,False,-0.09300000000000352,,,,,,,,
